Id, Situacao, qntElementos, Média, espaçoVazio
3902,liberado,88,24203,2129914
4186,alocado,88,24225,2131886
4187,alocado,88,24011,2113023
4188,alocado,88,23816,2095840
4189,alocado,88,23309,2051269
3903,liberado,88,22792,2005781
4190,alocado,88,23321,2052252
3904,liberado,88,22754,2002413
3905,liberado,88,22929,2017786
3906,liberado,88,23335,2053540
3907,liberado,87,24070,2094103
4191,alocado,87,24607,2140858
4192,alocado,87,24385,2121505
4193,alocado,87,24143,2100486
4194,alocado,87,23461,2041167
3908,liberado,87,23095,2009346
3909,liberado,87,23355,2031961
4195,alocado,87,23438,2039112
4196,alocado,87,22854,1988377
3910,liberado,87,22240,1934946
3911,liberado,87,22545,1961444
4197,alocado,87,22624,1968342
4198,alocado,87,22087,1921581
4199,alocado,87,21495,1870070
4200,alocado,87,21248,1848585
4201,alocado,87,21195,1843977
3912,liberado,87,20716,1802295
3913,liberado,87,21199,1844327
3914,liberado,87,21285,1851874
4148,liberado,87,21320,1854920
4202,alocado,87,21588,1878169
4203,alocado,87,21207,1845079
3915,liberado,87,20724,1803031
4204,alocado,87,20795,1809219
3916,liberado,87,20617,1793697
3917,liberado,87,20891,1817587
4205,alocado,87,20982,1825488
3918,liberado,87,20815,1810975
4206,alocado,87,20828,1812112
3919,liberado,87,20638,1795541
3920,liberado,87,20647,1796303
3921,liberado,87,20827,1811970
4207,alocado,87,21054,1831701
3922,liberado,87,20550,1787903
4208,alocado,86,20961,1802692
4209,alocado,86,20668,1777474
3923,liberado,86,20584,1770234
3924,liberado,86,21082,1813135
3925,liberado,86,21788,1873809
3926,liberado,86,21806,1875374
3927,liberado,86,21810,1875735
3928,liberado,86,22152,1905114
3929,liberado,86,22544,1938836
4210,alocado,86,22647,1947692
3930,liberado,86,22582,1942088
4211,alocado,86,23049,1982267
3931,liberado,86,22637,1946790
4212,alocado,86,22751,1956601
4213,alocado,86,22668,1949529
3934,liberado,86,22483,1933540
4214,alocado,86,22625,1945811
3935,liberado,86,22235,1912258
4215,alocado,86,22624,1945696
4216,alocado,86,22204,1909582
4217,alocado,86,21625,1859782
3936,liberado,86,21572,1855266
3937,liberado,86,21845,1878732
4218,alocado,86,22313,1918997
4219,alocado,86,21885,1882180
3938,liberado,86,21620,1859346
4220,alocado,86,21997,1891774
3939,liberado,86,21845,1878722
3940,liberado,86,22011,1893028
4221,alocado,86,22236,1912296
4222,alocado,86,21544,1852839
4223,alocado,86,21147,1818648
4224,alocado,86,20999,1805920
3941,liberado,86,20799,1788721
3942,liberado,86,20966,1803152
3943,liberado,86,21072,1812274
4225,alocado,86,21527,1851331
3944,liberado,86,21255,1828015
4226,alocado,86,21297,1831600
4227,alocado,86,21231,1825936
4228,alocado,86,20817,1790288
4229,alocado,86,20310,1746679
3945,liberado,86,20002,1720192
4230,alocado,86,20316,1747215
3948,liberado,86,20107,1729207
4231,alocado,86,20539,1766396
4232,alocado,86,19844,1706646
4233,alocado,86,19548,1681144
3949,liberado,86,19355,1664576
4234,alocado,86,19911,1712420
3950,liberado,86,19321,1661621
4235,alocado,86,19631,1688280
3951,liberado,86,19342,1663438
3953,liberado,86,19348,1663933
4236,alocado,86,19754,1698865
4237,alocado,86,19392,1667735
3954,liberado,86,18744,1612021
4238,alocado,86,18976,1631967
4239,alocado,86,18416,1583804
3955,liberado,86,18358,1578846
3956,liberado,86,18423,1584402
3957,liberado,86,18885,1624173
3959,liberado,86,19243,1654932
3960,liberado,86,19903,1711730
3961,liberado,86,20337,1749050
4240,alocado,86,20573,1769332
3962,liberado,86,20332,1748563
4241,alocado,86,20412,1755479
4242,alocado,86,20384,1753087
3963,liberado,86,20343,1749539
3964,liberado,86,20917,1798946
4243,alocado,86,21142,1818284
3965,liberado,86,20814,1790060
4244,alocado,86,21286,1830655
3966,liberado,86,20739,1783635
3967,liberado,86,20781,1787169
3968,liberado,86,21327,1834193
4245,alocado,86,21883,1881947
4246,alocado,86,21392,1839765
3969,liberado,86,20950,1801767
4247,alocado,86,21191,1822466
3970,liberado,86,20559,1768138
4248,alocado,86,20787,1787744
3971,liberado,86,20589,1770731
3972,liberado,86,20936,1800509
3974,liberado,86,21143,1818371
3991,liberado,86,21591,1856868
3975,liberado,86,21999,1891964
3976,liberado,86,22087,1899541
3977,liberado,86,22726,1954470
3978,liberado,86,23157,1991547
3979,liberado,86,23602,2029786
4249,alocado,86,23860,2052018
3980,liberado,86,23440,2015900
3981,liberado,86,23723,2040247
4250,alocado,86,24369,2095805
3982,liberado,86,24142,2076252
4251,alocado,86,24180,2079483
3983,liberado,86,23425,2014586
3984,liberado,86,23988,2063027
3985,liberado,86,24671,2121788
3986,liberado,86,25066,2155737
4252,alocado,86,25519,2194687
4253,alocado,86,25214,2168425
3987,liberado,86,24601,2115766
3989,liberado,86,24685,2122995
4254,alocado,86,25331,2178520
4255,alocado,86,25299,2175736
4256,alocado,86,24760,2129433
4257,alocado,86,24029,2066562
3990,liberado,86,23868,2052702
3992,liberado,86,23981,2062375
3995,liberado,86,24598,2115501
3996,liberado,86,25290,2174952
4258,alocado,86,25772,2216459
4259,alocado,86,25530,2195654
3997,liberado,86,25132,2161435
3998,liberado,86,25576,2199572
3999,liberado,86,26322,2263709
4206,liberado,86,26436,2273547
4260,alocado,87,26323,2290118
4000,liberado,87,26254,2284107
4001,liberado,87,26761,2328248
4002,liberado,87,26957,2345295
4261,alocado,87,27330,2377714
4003,liberado,87,26612,2315329
4262,alocado,87,26793,2331001
4004,liberado,87,26396,2296471
4005,liberado,87,26631,2316961
4263,alocado,87,27122,2359681
4264,alocado,87,26833,2334487
4265,alocado,87,26276,2286026
4266,alocado,87,25714,2237141
4267,alocado,87,25539,2221925
4006,liberado,87,25185,2191127
4268,alocado,87,25206,2192971
4007,liberado,87,25063,2180537
4269,alocado,87,25718,2237526
4270,alocado,87,25022,2176938
4008,liberado,87,24892,2165617
4271,alocado,87,25042,2178682
4272,alocado,87,24318,2115739
4273,alocado,87,24233,2108344
4009,liberado,87,23941,2082933
4010,liberado,87,24297,2113862
4012,liberado,87,24554,2136270
4274,alocado,87,24975,2172875
4047,liberado,87,24856,2162522
4275,alocado,87,25383,2208392
4276,alocado,87,24706,2149461
4277,alocado,87,24507,2132169
4013,liberado,87,24288,2113086
4278,alocado,87,24928,2168820
4014,liberado,87,24455,2127635
4015,liberado,87,25176,2190320
4279,alocado,87,25271,2198635
4280,alocado,87,24941,2169902
4016,liberado,87,24729,2151431
4281,alocado,87,24800,2157612
4017,liberado,87,24650,2144585
4018,liberado,86,25075,2156480
4019,liberado,86,25578,2199764
4020,liberado,86,25934,2230336
4021,liberado,86,26218,2254820
4282,alocado,86,26329,2264365
4283,alocado,86,26027,2238342
4022,liberado,86,25831,2221520
4284,alocado,86,26422,2272322
4023,liberado,86,26077,2242677
4060,liberado,86,26321,2263687
4285,alocado,86,26679,2294448
4286,alocado,86,26440,2273848
4287,alocado,86,25964,2232972
4024,liberado,86,25755,2214982
4196,liberado,86,25879,2225637
4288,alocado,87,26196,2279068
4289,alocado,87,25716,2237322
4290,alocado,87,25060,2180262
4026,liberado,87,24783,2156195
4291,alocado,87,25183,2190948
4027,liberado,87,25079,2181887
4028,liberado,87,25781,2242948
4029,liberado,87,25938,2256631
4030,liberado,87,26316,2289503
4292,alocado,87,26764,2328533
4293,alocado,87,26629,2316796
4294,alocado,87,26401,2296909
4031,liberado,87,26258,2284491
4032,liberado,87,26417,2298287
4033,liberado,87,26530,2308152
4295,alocado,87,27193,2365874
4034,liberado,87,26593,2313625
4296,alocado,87,27296,2374783
4297,alocado,87,26661,2319568
4035,liberado,87,26015,2263366
4036,liberado,87,26071,2268183
4037,liberado,87,26707,2323591
4038,liberado,87,27405,2384261
4039,liberado,87,28038,2439336
4298,alocado,87,28139,2448166
4040,liberado,87,28046,2440037
4299,alocado,87,28116,2446127
4300,alocado,87,27782,2417112
4301,alocado,87,27344,2378940
4302,alocado,87,27078,2355872
4303,alocado,87,26872,2337866
4041,liberado,87,26250,2283790
4304,alocado,87,26845,2335580
4042,liberado,87,26465,2302483
4305,alocado,87,27017,2350556
4043,liberado,87,26814,2332821
4044,liberado,87,27144,2361547
4306,alocado,87,27534,2395497
4307,alocado,87,26905,2340772
4045,liberado,87,26692,2322260
4308,alocado,87,26786,2330390
4309,alocado,87,26223,2281456
4310,alocado,87,25845,2248526
4054,liberado,87,25507,2219134
4311,alocado,87,25649,2231494
4312,alocado,87,25549,2222785
4046,liberado,87,24884,2164959
4048,liberado,87,25191,2191683
4313,alocado,87,25573,2224927
4314,alocado,87,25145,2187666
4242,liberado,87,24521,2133336
4049,liberado,87,24561,2136884
4315,alocado,87,25210,2193305
4316,alocado,87,24916,2167712
4050,liberado,87,24793,2157031
4317,alocado,87,25024,2177156
4051,liberado,87,24805,2158088
4318,alocado,87,25210,2193272
4319,alocado,87,25007,2175676
4320,alocado,87,24298,2113967
4111,liberado,87,23975,2085901
4052,liberado,87,24389,2121881
4321,alocado,87,24696,2148609
4322,alocado,87,24063,2093538
4053,liberado,87,23731,2064657
4055,liberado,87,24161,2102085
4056,liberado,87,24344,2117981
4323,alocado,86,24782,2131294
4057,liberado,86,24533,2109881
4324,alocado,86,24885,2140131
4058,liberado,86,24632,2118380
4059,liberado,86,24845,2136683
4061,liberado,86,25462,2189748
4062,liberado,86,26056,2240896
4325,alocado,86,26463,2275861
4326,alocado,86,26215,2254518
4327,alocado,86,26168,2250460
4328,alocado,86,25435,2187424
4329,alocado,86,25132,2161380
4330,alocado,86,24907,2142048
4331,alocado,86,24507,2107609
4332,alocado,86,23997,2063795
4333,alocado,86,23870,2052841
4334,alocado,86,23371,2009987
4063,liberado,86,22929,1971933
4335,alocado,86,22977,1976030
4336,alocado,86,22888,1968448
4064,liberado,86,22739,1955593
4337,alocado,86,23070,1984035
4065,liberado,86,22483,1933549
4066,liberado,86,22777,1958829
4338,alocado,86,23360,2008986
4067,liberado,86,22636,1946723
4068,liberado,86,23201,1995324
4069,liberado,86,23889,2054469
4339,alocado,86,24217,2082746
4340,alocado,86,24217,2082674
4070,liberado,86,24012,2065042
4071,liberado,86,24749,2128485
4072,liberado,86,25015,2151325
4341,alocado,86,25554,2197661
4342,alocado,86,25164,2164177
4343,alocado,86,24937,2144613
4344,alocado,86,24725,2126352
4073,liberado,86,24103,2072930
4079,liberado,86,24422,2100301
4345,alocado,86,24860,2137967
4346,alocado,86,24789,2131920
4253,liberado,86,24200,2081285
4347,alocado,87,24528,2133944
4348,alocado,87,24515,2132810
4349,alocado,87,24464,2128448
4074,liberado,87,24149,2101034
4350,alocado,87,24727,2151300
4075,liberado,87,24500,2131566
4177,liberado,87,24503,2131826
4351,alocado,88,24852,2187052
4076,liberado,88,24511,2157032
4077,liberado,88,24598,2164625
4078,liberado,88,24868,2188421
4352,alocado,88,25482,2242479
4080,liberado,88,25262,2223105
4081,liberado,88,25545,2248002
4353,alocado,88,26254,2310375
4354,alocado,88,25890,2278393
4355,alocado,88,25716,2263044
4082,liberado,88,25272,2223994
4083,liberado,88,25700,2261642
4356,alocado,88,26086,2295608
4084,liberado,88,26052,2292656
4085,liberado,88,26081,2295129
4086,liberado,88,26419,2324944
4357,alocado,88,26674,2347395
4358,alocado,88,26026,2290326
4359,alocado,88,25475,2241853
4360,alocado,88,25053,2204679
4361,alocado,88,24451,2151747
4087,liberado,88,24001,2112168
4362,alocado,88,24255,2134501
4363,alocado,88,23762,2091084
4088,liberado,88,23477,2066046
4089,liberado,88,24041,2115665
4090,liberado,88,24082,2119281
4364,alocado,88,24231,2132390
4365,alocado,88,23701,2085717
4366,alocado,88,23350,2054843
4091,liberado,88,22873,2012887
4092,liberado,88,23296,2050125
4367,alocado,88,23379,2057420
4093,liberado,88,23010,2024949
4368,alocado,88,23651,2081330
4369,alocado,88,23317,2051975
4370,alocado,88,23298,2050295
4371,alocado,88,22883,2013743
4372,alocado,88,22281,1960748
4094,liberado,88,22057,1941064
4095,liberado,88,22413,1972347
4096,liberado,88,22615,1990191
4097,liberado,88,23305,2050897
4373,alocado,88,23815,2095744
4374,alocado,88,23754,2090353
4098,liberado,88,23397,2058948
4375,alocado,88,23619,2078556
4099,liberado,88,23069,2030111
4376,alocado,88,23693,2084992
4377,alocado,88,23319,2052115
4100,liberado,88,23066,2029817
4272,liberado,88,23101,2032965
4378,alocado,89,22925,2040360
4379,alocado,89,22486,2001297
4380,alocado,89,21848,1944528
4101,liberado,89,21225,1889102
4102,liberado,89,21864,1945953
4103,liberado,89,22493,2001961
4104,liberado,89,22844,2033126
4381,alocado,88,23827,2096854
4105,liberado,88,23435,2062319
4106,liberado,88,23452,2063831
4107,liberado,88,23865,2100180
4382,alocado,88,23992,2111370
4116,liberado,88,23316,2051843
4383,alocado,88,23949,2107559
4384,alocado,88,23442,2062938
4385,alocado,88,23408,2059927
4386,alocado,88,23133,2035714
4387,alocado,88,23008,2024727
4108,liberado,88,22619,1990480
4109,liberado,88,23024,2026135
4110,liberado,88,23342,2054134
4112,liberado,88,23408,2059906
4113,liberado,88,23419,2060884
4388,alocado,88,24067,2117905
4389,alocado,88,24046,2116064
4114,liberado,88,23991,2111220
4115,liberado,87,24787,2156534
4159,liberado,87,24963,2171864
4390,alocado,88,24982,2198486
4117,liberado,88,24923,2193238
4118,liberado,88,25361,2231829
4119,liberado,88,25453,2239942
4391,alocado,88,25973,2285650
4120,liberado,88,25405,2235659
4392,alocado,88,25701,2261732
4121,liberado,88,25283,2224983
4122,liberado,88,25488,2242990
4393,alocado,87,26433,2299706
4394,alocado,87,26326,2290397
4123,liberado,87,25975,2259894
4124,liberado,87,26127,2273102
4243,liberado,87,26206,2279958
4395,alocado,87,26530,2308182
4125,liberado,87,25888,2252316
4396,alocado,87,26433,2299739
4397,alocado,87,25915,2254648
4126,liberado,87,25638,2230579
4127,liberado,87,26080,2268997
4128,liberado,87,26685,2321668
4398,alocado,87,26917,2341861
4129,liberado,87,26700,2322964
4399,alocado,88,26667,2346701
4130,liberado,88,26590,2339947
4400,alocado,88,27220,2395373
4131,liberado,88,26933,2370122
4132,liberado,88,27012,2377137
4401,alocado,88,27667,2434762
4402,alocado,88,27666,2434610
4133,liberado,88,27397,2410995
4403,alocado,88,27535,2423112
4134,liberado,88,26917,2368762
4404,alocado,88,27097,2384586
4405,alocado,88,26855,2363297
4406,alocado,88,26730,2352274
4135,liberado,88,26369,2320557
4407,alocado,88,26970,2373405
4408,alocado,88,26702,2349780
4409,alocado,88,26545,2336034
4136,liberado,88,26181,2304003
4137,liberado,88,26221,2307453
4138,liberado,88,26297,2314173
4410,alocado,88,26426,2325544
4411,alocado,88,26317,2315959
4139,liberado,88,25615,2254199
4412,alocado,88,26218,2307190
4413,alocado,88,25597,2252592
4140,liberado,88,25176,2215530
4414,alocado,88,25354,2231176
4415,alocado,88,25220,2219437
4416,alocado,88,24835,2185493
4417,alocado,88,24729,2176169
4141,liberado,88,24690,2172783
4418,alocado,88,25190,2216787
4419,alocado,88,24817,2183979
4142,liberado,88,24659,2169995
4420,alocado,88,24703,2173909
4143,liberado,88,24190,2128802
4144,liberado,88,24887,2190092
4145,liberado,88,25352,2231031
4146,liberado,88,25476,2241972
4421,alocado,88,25534,2247007
4147,liberado,88,25089,2207855
4422,alocado,88,25715,2262994
4149,liberado,88,25186,2216394
4423,alocado,88,25330,2229076
4150,liberado,88,24726,2175932
4424,alocado,88,24741,2177274
4151,liberado,88,24145,2124764
4425,alocado,88,24649,2169198
4426,alocado,88,24526,2158310
4152,liberado,88,24375,2145061
4153,liberado,88,25097,2208559
4185,liberado,88,25166,2214658
4154,liberado,88,25403,2235482
4427,alocado,88,25680,2259913
4428,alocado,88,25648,2257033
4429,alocado,88,25102,2209034
4155,liberado,88,24502,2156234
4430,alocado,88,24804,2182785
4156,liberado,88,24796,2182051
4431,alocado,88,25304,2226754
4432,alocado,88,25187,2216508
4157,liberado,88,25062,2205534
4433,alocado,88,25434,2238222
4158,liberado,88,24802,2182644
4160,liberado,88,24933,2194126
4434,alocado,88,24956,2196172
4435,alocado,88,24282,2136834
4436,alocado,88,23995,2111606
4161,liberado,88,23843,2098216
4437,alocado,88,24333,2141375
4438,alocado,88,23908,2103966
4162,liberado,88,23605,2077250
4439,alocado,87,24152,2101284
4440,alocado,87,23592,2052535
4163,liberado,87,22910,1993249
4164,liberado,87,23358,2032209
4441,alocado,87,24086,2095559
4442,alocado,87,23819,2072316
4165,liberado,87,23791,2069860
4207,liberado,87,24007,2088672
4166,liberado,88,24232,2132470
4167,liberado,88,24611,2165772
4443,alocado,88,24685,2172355
4168,liberado,88,24336,2141569
4444,alocado,88,24432,2150070
4445,alocado,88,24421,2149100
4169,liberado,88,23715,2087005
4170,liberado,88,23887,2102119
4276,liberado,88,23925,2105464
4171,liberado,89,23851,2122756
4446,alocado,89,23936,2130364
4172,liberado,89,23386,2081365
4369,liberado,89,23599,2100315
4173,liberado,89,23617,2101995
4447,alocado,89,24129,2147553
4174,liberado,89,23741,2113012
4448,alocado,89,24197,2153547
4449,alocado,89,24070,2142274
4175,liberado,89,24044,2139930
4450,alocado,89,24560,2185871
4451,alocado,89,24356,2167692
4197,liberado,89,24013,2137180
4263,liberado,89,24538,2183941
4176,liberado,89,24821,2209135
4178,liberado,89,25271,2249161
4179,liberado,89,25378,2258675
4452,alocado,89,25681,2285696
4180,liberado,89,24967,2222085
4453,alocado,89,24987,2223888
4181,liberado,89,24812,2208325
4182,liberado,89,25029,2227606
4183,liberado,89,25132,2236800
4454,alocado,89,25208,2243586
4455,alocado,89,24521,2182387
4456,alocado,89,24283,2161215
4184,liberado,89,23966,2133061
4186,liberado,89,24055,2140963
4187,liberado,89,24267,2159826
4188,liberado,89,24460,2177009
4457,alocado,89,24961,2221580
4458,alocado,89,24572,2186984
4459,alocado,89,23951,2131714
4460,alocado,89,23751,2113914
4461,alocado,89,23293,2073150
4462,alocado,89,23097,2055704
4463,alocado,89,22808,2029979
4189,liberado,89,22344,1988625
4190,liberado,89,22855,2034113
4464,alocado,89,23415,2083952
4191,liberado,89,23385,2081347
4465,alocado,89,23603,2100700
4466,alocado,89,23257,2069919
4192,liberado,89,23023,2049134
4467,alocado,89,23260,2070153
4193,liberado,89,22686,2019102
4194,liberado,89,23353,2078421
4195,liberado,89,23710,2110242
4468,alocado,89,24280,2160977
4469,alocado,89,24063,2141649
4198,liberado,89,23855,2123164
4199,liberado,89,24434,2174675
4470,alocado,89,24675,2196160
4471,alocado,89,24429,2174192
4472,alocado,89,24020,2137824
4280,liberado,89,23956,2132094
4473,alocado,90,23895,2150565
4474,alocado,90,23374,2103721
4475,alocado,90,22781,2050298
4200,liberado,90,22217,1999570
4201,liberado,90,22268,2004178
4202,liberado,90,22731,2045860
4476,alocado,90,23099,2078950
4477,alocado,90,23054,2074872
4203,liberado,90,22803,2052286
4204,liberado,90,23270,2094334
4478,alocado,90,23442,2109856
4205,liberado,90,22892,2060357
4208,liberado,90,23054,2074870
4289,liberado,90,23334,2100088
4479,alocado,91,23704,2157148
4480,alocado,91,23371,2126781
4481,alocado,91,22991,2092193
4482,alocado,91,22413,2039589
4209,liberado,91,22143,2015099
4210,liberado,91,22223,2022339
4211,liberado,91,22285,2027943
4483,alocado,91,22674,2063420
4484,alocado,91,22138,2014624
4212,liberado,91,21919,1994718
4485,alocado,91,21997,2001790
4381,liberado,91,21975,1999739
4213,liberado,90,22603,2034274
4214,liberado,90,22780,2050263
4486,alocado,90,23153,2083816
4487,alocado,90,22459,2021391
4488,alocado,90,22004,1980436
4215,liberado,90,21640,1947628
4489,alocado,90,22041,1983742
4216,liberado,90,21928,1973551
4217,liberado,90,22481,2023351
4490,alocado,90,22531,2027867
4218,liberado,90,22236,2001305
4491,alocado,90,22645,2038122
4219,liberado,90,22039,1983566
4220,liberado,90,22293,2006400
4492,alocado,90,22438,2019452
4493,alocado,90,22099,1988944
4221,liberado,90,21766,1958979
4494,alocado,90,22427,2018436
4495,alocado,90,22354,2011863
4222,liberado,90,22312,2008134
4496,alocado,90,22692,2042325
4223,liberado,90,22636,2037320
4224,liberado,90,22778,2050048
4225,liberado,90,22969,2067247
4226,liberado,90,23228,2090563
4497,alocado,90,23291,2096227
4498,alocado,90,23051,2074626
4227,liberado,90,22829,2054643
4499,alocado,90,23225,2090291
4258,liberado,90,22908,2061757
4500,alocado,89,23399,2082562
4228,liberado,89,23130,2058579
4501,alocado,89,23620,2102188
4502,alocado,89,23217,2066353
4229,liberado,89,22881,2036435
4230,liberado,88,23442,2062922
4503,alocado,88,23646,2080930
4504,alocado,88,23562,2073494
4231,liberado,88,23249,2045951
4505,alocado,88,23928,2105701
4232,liberado,88,23234,2044592
4506,alocado,88,23523,2070094
4507,alocado,88,23174,2039344
4233,liberado,88,22925,2017436
4508,alocado,88,23113,2034004
4509,alocado,88,22944,2019124
4510,alocado,88,22702,1997806
4234,liberado,88,22426,1973566
4235,liberado,88,23004,2024365
4236,liberado,88,23286,2049207
4511,alocado,88,23640,2080337
4512,alocado,88,23547,2072213
4237,liberado,88,23080,2031073
4238,liberado,88,23713,2086787
4513,alocado,88,24260,2134950
4239,liberado,88,23931,2105981
4514,alocado,88,23987,2110939
4240,liberado,88,23307,2051076
4241,liberado,88,23543,2071845
4244,liberado,88,23570,2074237
4245,liberado,88,24105,2121257
4246,liberado,88,24584,2163439
4247,liberado,88,25016,2201437
4515,alocado,88,25633,2255765
4248,liberado,88,25049,2204343
4249,liberado,88,25242,2221356
4516,alocado,88,25653,2257474
4250,liberado,88,25251,2222148
4366,liberado,88,25473,2241701
4517,alocado,88,25950,2283657
4251,liberado,88,25704,2262024
4252,liberado,88,26442,2326921
4254,liberado,88,26740,2353183
4255,liberado,88,26772,2355967
4518,alocado,87,27612,2402270
4256,liberado,87,26990,2348185
4519,alocado,87,27713,2411056
4257,liberado,87,27268,2372384
4520,alocado,86,27747,2386244
4259,liberado,86,27324,2349868
4260,liberado,86,27721,2384087
4521,alocado,86,27791,2390098
4522,alocado,86,27331,2350493
4523,alocado,86,27148,2334755
4261,liberado,86,26952,2317897
4262,liberado,86,27677,2380282
4264,liberado,85,28409,2414812
4524,alocado,85,28979,2463273
4525,alocado,85,28645,2434857
4265,liberado,85,28131,2391176
4266,liberado,85,28706,2440061
4526,alocado,84,29229,2455277
4267,liberado,84,28495,2393654
4268,liberado,84,28862,2424452
4527,alocado,84,29010,2436886
4528,alocado,84,28417,2387088
4529,alocado,84,27976,2350007
4269,liberado,84,27444,2305333
4270,liberado,84,28165,2365921
4530,alocado,84,28300,2377242
4531,alocado,84,27708,2327554
4271,liberado,84,27294,2292751
4532,alocado,84,28043,2355694
4533,alocado,84,27940,2347042
4534,alocado,84,27234,2287706
4535,alocado,84,27171,2282431
4273,liberado,84,26954,2264183
4536,alocado,84,27257,2289594
4537,alocado,84,26489,2225076
4274,liberado,84,26099,2192354
4538,alocado,84,26222,2202707
4539,alocado,84,25476,2140014
4540,alocado,84,25362,2130446
4275,liberado,84,24780,2081566
4277,liberado,84,25482,2140497
4541,alocado,84,25709,2159580
4542,alocado,84,25182,2115323
4278,liberado,84,25159,2113399
4543,alocado,84,25649,2154584
4544,alocado,84,25150,2112673
4545,alocado,84,24663,2071743
4546,alocado,84,23892,2006958
4279,liberado,84,23376,1963637
4281,liberado,84,23718,1992370
4282,liberado,84,23873,2005397
4547,alocado,84,24183,2031420
4283,liberado,84,23416,1966957
4284,liberado,84,23616,1983779
4548,alocado,84,23969,2013424
4285,liberado,84,23511,1974938
4549,alocado,84,23756,1995538
4286,liberado,84,23475,1971960
4287,liberado,84,23962,2012836
4550,alocado,84,24176,2030826
4288,liberado,84,23845,2003011
4551,alocado,84,24342,2044757
4290,liberado,84,24301,2041362
4291,liberado,84,24588,2065429
4292,liberado,84,24696,2074490
4293,liberado,84,24836,2086227
4552,alocado,84,25072,2106114
4294,liberado,84,24882,2090146
4553,alocado,84,25030,2102564
4554,alocado,84,24626,2068644
4555,alocado,84,24610,2067272
4295,liberado,84,24431,2052262
4296,liberado,84,25053,2104511
4556,alocado,84,25711,2159726
4557,alocado,84,25273,2122948
4558,alocado,84,25056,2104721
4297,liberado,84,24823,2085178
4559,alocado,84,25492,2141380
4560,alocado,84,25276,2123264
4561,alocado,84,24993,2099476
4298,liberado,84,24562,2063286
4562,alocado,84,24659,2071415
4299,liberado,84,24404,2049952
4563,alocado,84,24749,2078967
4300,liberado,84,24522,2059873
4301,liberado,84,24976,2098045
4564,alocado,84,25251,2121113
4302,liberado,84,25062,2105242
4565,alocado,84,25276,2123248
4566,alocado,84,25049,2104132
4303,liberado,84,24634,2069265
4304,liberado,84,25277,2123341
4305,liberado,84,25671,2156438
4567,alocado,84,25883,2174173
4568,alocado,84,25445,2137442
4569,alocado,84,25238,2120042
4306,liberado,84,25034,2102921
4307,liberado,84,25686,2157646
4570,alocado,84,25906,2176158
4308,liberado,84,25581,2148818
4571,alocado,84,26163,2197752
4309,liberado,84,25773,2164934
4572,alocado,84,26165,2197864
4310,liberado,84,25496,2141685
4573,alocado,84,25846,2171077
4574,alocado,84,25321,2126995
4311,liberado,84,25302,2125408
4575,alocado,84,25406,2134117
4576,alocado,84,24676,2072817
4577,alocado,84,24415,2050865
4312,liberado,84,23750,1995026
4578,alocado,84,24438,2052852
4313,liberado,83,24727,2052398
4314,liberado,83,25176,2089659
4315,liberado,83,25831,2143989
4579,alocado,83,26139,2169582
4316,liberado,83,25704,2133503
4580,alocado,83,25833,2144184
4334,liberado,83,25727,2135384
4581,alocado,83,26186,2173438
4582,alocado,83,25614,2125980
4317,liberado,83,25297,2099728
4318,liberado,83,25527,2118796
4319,liberado,83,25739,2136392
4320,liberado,83,26483,2198101
4583,alocado,83,26821,2226167
4584,alocado,83,26349,2187039
4513,liberado,83,26113,2167389
4585,alocado,82,26784,2196358
4321,liberado,82,26504,2173409
4586,alocado,82,27176,2228480
4587,alocado,82,26975,2211974
4588,alocado,82,26794,2197116
4322,liberado,82,26685,2188215
4323,liberado,82,27037,2217096
4589,alocado,82,27298,2238509
4590,alocado,82,26824,2199572
4324,liberado,82,26649,2185279
4591,alocado,82,26915,2207030
4592,alocado,82,26126,2142359
4325,liberado,82,25844,2119242
4326,liberado,82,26104,2140585
4327,liberado,82,26154,2144643
4593,alocado,82,26922,2207679
4594,alocado,82,26193,2147833
4595,alocado,82,25631,2101795
4328,liberado,82,25395,2082426
4329,liberado,82,25713,2108470
4596,alocado,82,25948,2127802
4330,liberado,82,25244,2070059
4597,alocado,82,25664,2104498
4331,liberado,82,25290,2073787
4598,alocado,82,25824,2117601
4332,liberado,82,25794,2115180
4333,liberado,82,25928,2126134
4335,liberado,82,26451,2168988
4599,alocado,82,26543,2176570
4336,liberado,82,26328,2158959
4337,liberado,82,26485,2171814
4338,liberado,82,27101,2222300
4600,alocado,82,27860,2284563
4601,alocado,82,27179,2228708
4602,alocado,82,26729,2191814
4339,liberado,82,26005,2132419
4603,alocado,82,26005,2132491
4604,alocado,82,25876,2121897
4605,alocado,82,25811,2116506
4606,alocado,82,25222,2068274
4607,alocado,82,25129,2060626
4608,alocado,82,25024,2052034
4479,liberado,82,24900,2041805
4609,alocado,83,24965,2072172
4610,alocado,83,24777,2056529
4611,alocado,83,24102,2000532
4340,liberado,83,23632,1961533
4612,alocado,83,23845,1979165
4613,alocado,83,23160,1922280
4614,alocado,83,22655,1880368
4615,alocado,83,22574,1873657
4341,liberado,83,22406,1859720
4616,alocado,83,22809,1893204
4342,liberado,83,22350,1855072
4617,alocado,83,22585,1874636
4618,alocado,83,22320,1852597
4619,alocado,83,21599,1792720
4620,alocado,83,21306,1768436
4343,liberado,83,20684,1716824
4385,liberado,83,20904,1735085
4621,alocado,84,20944,1759298
4344,liberado,84,20757,1743621
