Id, Situacao, qntElementos, Média, espaçoVazio 
239,liberado,105,23295,2446077
595,alocado,105,23769,2495747
596,alocado,105,23733,2492055
597,alocado,105,23218,2437982
241,liberado,105,23000,2415047
580,liberado,105,23066,2422016
598,alocado,106,23094,2447984
599,alocado,106,22840,2421123
600,alocado,106,22629,2398723
366,liberado,106,22448,2379552
601,alocado,107,22292,2385333
472,liberado,107,21874,2340584
476,liberado,107,22156,2370788
65,liberado,107,22548,2412705
602,alocado,106,23171,2456197
603,alocado,106,23119,2450658
604,alocado,106,22768,2413414
260,liberado,106,22692,2405404
605,alocado,107,22702,2429190
536,liberado,107,22106,2365401
583,liberado,107,22195,2374955
537,liberado,107,22313,2387586
138,liberado,108,22518,2432009
606,alocado,108,22520,2432183
69,liberado,108,22494,2429432
272,liberado,108,22713,2453048
607,alocado,108,23111,2496019
514,liberado,108,23043,2488677
608,alocado,108,23059,2490456
609,alocado,108,22606,2441471
344,liberado,108,22173,2394781
413,liberado,107,22478,2405149
610,alocado,107,22849,2444941
611,alocado,107,22525,2410182
368,liberado,107,22380,2394682
612,alocado,107,22489,2406342
613,alocado,107,22437,2400816
614,alocado,107,22243,2380057
493,liberado,107,22002,2354240
615,alocado,107,22241,2379830
616,alocado,107,21764,2328835
115,liberado,107,21484,2298869
617,alocado,107,21486,2299102
618,alocado,107,21335,2282855
548,liberado,107,20738,2219037
619,alocado,107,21122,2260107
620,alocado,107,20817,2227453
243,liberado,107,20648,2209380
333,liberado,108,20635,2228650
242,liberado,109,20613,2246917
562,liberado,109,21085,2298304
123,liberado,109,21359,2328139
546,liberado,108,21898,2365089
308,liberado,109,22129,2412095
92,liberado,108,22789,2461216
384,liberado,108,22790,2461326
621,alocado,108,22924,2475895
369,liberado,108,22759,2458032
622,alocado,108,22878,2470844
245,liberado,108,22713,2453082
246,liberado,108,23159,2501236
443,liberado,107,23478,2512178
623,alocado,108,23584,2547123
359,liberado,108,23061,2490689
554,liberado,109,23215,2530521
624,alocado,108,23753,2565361
625,alocado,108,23488,2536743
626,alocado,108,23319,2518493
627,alocado,108,23075,2492121
628,alocado,108,23067,2491332
629,alocado,108,23064,2491008
630,alocado,108,22576,2438269
573,liberado,108,22228,2400625
631,alocado,109,22131,2412338
632,alocado,109,22016,2399797
414,liberado,109,21681,2363243
633,alocado,109,21710,2366490
475,liberado,109,21258,2317130
634,alocado,109,21814,2377795
635,alocado,109,21518,2345516
26,liberado,109,21244,2315653
636,alocado,109,21509,2344557
637,alocado,109,21220,2313007
618,liberado,109,21061,2295738
58,liberado,109,21647,2359556
638,alocado,109,22109,2409942
639,alocado,109,21581,2352431
597,liberado,109,21057,2295255
600,liberado,110,21074,2318190
640,alocado,110,21248,2337361
585,liberado,110,21036,2314020
304,liberado,110,21193,2331270
641,alocado,110,21697,2386699
642,alocado,110,21671,2383883
251,liberado,110,21512,2366400
632,liberado,110,21981,2418004
584,liberado,111,22113,2454558
373,liberado,110,22403,2464389
262,liberado,111,22642,2513357
643,alocado,111,22932,2545562
60,liberado,111,22351,2481055
644,alocado,111,22362,2482224
645,alocado,111,22349,2480827
646,alocado,111,22340,2479825
647,alocado,111,22208,2465173
648,alocado,111,21712,2410039
649,alocado,111,21572,2394499
650,alocado,111,21112,2343507
61,liberado,111,20815,2310546
73,liberado,111,21191,2352213
569,liberado,111,21455,2381612
651,alocado,112,21481,2405891
252,liberado,112,21230,2377813
518,liberado,112,21511,2409265
652,alocado,111,21881,2428881
254,liberado,111,21555,2392646
151,liberado,111,21774,2416989
507,liberado,112,21984,2462214
653,alocado,113,21962,2481812
654,alocado,113,21943,2479655
655,alocado,113,21613,2442369
656,alocado,113,21478,2427091
95,liberado,113,21198,2395483
657,alocado,113,21486,2427949
658,alocado,113,21359,2413614
659,alocado,113,21288,2405548
435,liberado,113,21182,2393645
460,liberado,113,21267,2403212
515,liberado,113,21298,2406780
255,liberado,113,21432,2421837
261,liberado,113,21906,2475480
660,alocado,113,22327,2523058
661,alocado,113,22063,2493214
530,liberado,113,21569,2437302
615,liberado,113,21600,2440904
662,alocado,114,21858,2491899
663,alocado,114,21595,2461895
664,alocado,114,21190,2415751
665,alocado,114,20699,2359757
666,alocado,114,20396,2325172
256,liberado,114,20016,2281933
667,alocado,115,19917,2290532
86,liberado,115,19624,2256873
668,alocado,115,19780,2274809
669,alocado,115,19672,2262357
273,liberado,115,19566,2250153
667,liberado,115,20009,2301058
404,liberado,115,20301,2334717
670,alocado,114,20697,2359464
149,liberado,114,20352,2320194
671,alocado,114,20873,2379630
672,alocado,114,20534,2340904
75,liberado,114,20175,2300018
673,alocado,114,20243,2307736
470,liberado,114,19783,2255296
674,alocado,113,20165,2278672
441,liberado,113,20014,2261617
675,alocado,114,20009,2281029
676,alocado,114,19695,2245318
564,liberado,114,19186,2187317
150,liberado,115,19441,2235795
13,liberado,115,19613,2255562
677,alocado,116,19532,2265731
309,liberado,116,19115,2217397
263,liberado,115,19825,2279983
274,liberado,115,20059,2306830
477,liberado,115,20171,2319676
10,liberado,116,20088,2330209
27,liberado,117,19928,2331602
386,liberado,117,20068,2348063
678,alocado,116,20442,2371300
387,liberado,116,20306,2355523
679,alocado,116,20726,2404269
680,alocado,116,20408,2367436
681,alocado,116,19997,2319652
682,alocado,116,19616,2275543
652,liberado,116,19388,2249031
77,liberado,116,19700,2285266
683,alocado,116,19728,2288455
684,alocado,116,19413,2252016
685,alocado,116,19106,2216310
531,liberado,116,18817,2182816
427,liberado,116,18890,2191307
78,liberado,117,18866,2207421
668,liberado,117,19080,2232442
275,liberado,117,19187,2244894
686,alocado,117,19499,2281449
687,alocado,117,19383,2267831
541,liberado,117,19382,2267716
433,liberado,117,19517,2283556
688,alocado,118,19377,2286517
689,alocado,118,19141,2258655
152,liberado,118,19045,2247386
341,liberado,117,19568,2289495
276,liberado,117,20070,2348242
690,alocado,117,20440,2391480
5,liberado,117,19953,2334514
450,liberado,117,20366,2382858
633,liberado,117,20673,2418766
691,alocado,117,21095,2468126
364,liberado,117,20899,2445225
277,liberado,116,21528,2497343
281,liberado,116,21691,2516224
692,alocado,116,22218,2577295
693,alocado,116,21899,2540360
694,alocado,116,21670,2513762
324,liberado,116,21578,2503061
695,alocado,115,22052,2536040
696,alocado,115,21892,2517679
98,liberado,115,21732,2499278
478,liberado,114,22135,2523429
697,alocado,114,22607,2577265
698,alocado,114,22376,2550970
699,alocado,114,21888,2495239
423,liberado,114,21600,2462456
700,alocado,115,21703,2495930
701,alocado,115,21270,2446128
685,liberado,115,20754,2386738
29,liberado,115,21045,2420232
702,alocado,115,21253,2444118
11,liberado,115,20766,2388156
673,liberado,115,21004,2415551
703,alocado,116,21275,2467991
30,liberado,116,21209,2460323
327,liberado,116,21637,2509957
704,alocado,115,21913,2520020
125,liberado,115,21389,2459759
616,liberado,115,21722,2498134
705,alocado,115,21983,2528100
706,alocado,115,21617,2486000
328,liberado,115,21432,2464756
595,liberado,115,21668,2491872
707,alocado,115,21700,2495564
708,alocado,115,21583,2482102
709,alocado,115,21222,2440644
330,liberado,115,21163,2433851
710,alocado,115,21381,2458845
711,alocado,115,21026,2418052
8,liberado,115,20783,2390107
712,alocado,115,21004,2415467
331,liberado,115,20526,2360601
332,liberado,116,20507,2378868
334,liberado,116,20542,2382960
106,liberado,115,20990,2413888
335,liberado,115,21233,2441844
605,liberado,115,21412,2462481
48,liberado,114,22160,2526270
336,liberado,113,22486,2540959
416,liberado,113,22902,2587966
713,alocado,113,22952,2593641
671,liberado,113,22778,2573960
388,liberado,113,23121,2612686
714,alocado,113,23295,2632390
347,liberado,113,23191,2620674
715,alocado,113,23302,2633208
12,liberado,113,22895,2587167
79,liberado,112,23581,2641120
716,alocado,112,24111,2700504
572,liberado,112,24087,2697790
349,liberado,112,24349,2727105
586,liberado,111,25114,2787720
717,alocado,112,24891,2787839
338,liberado,112,24436,2736897
339,liberado,112,24801,2777790
429,liberado,112,24814,2779275
340,liberado,112,24849,2783135
718,alocado,112,25053,2805963
719,alocado,112,25002,2800279
720,alocado,112,24771,2774396
354,liberado,112,24270,2718314
355,liberado,112,24619,2757379
721,alocado,112,25104,2811685
722,alocado,112,24737,2770547
723,alocado,112,24531,2747485
659,liberado,112,24132,2702802
669,liberado,111,24456,2714705
612,liberado,110,24790,2726909
87,liberado,111,24616,2732435
724,alocado,111,24989,2773804
725,alocado,111,24525,2722356
726,alocado,111,24248,2691547
727,alocado,111,24157,2681503
728,alocado,111,24035,2667991
729,alocado,111,23803,2642215
730,alocado,111,23720,2633016
731,alocado,111,23241,2579768
356,liberado,111,22790,2529739
732,alocado,111,22849,2536252
733,alocado,111,22820,2533087
428,liberado,111,22582,2506661
734,alocado,111,22622,2511091
16,liberado,111,22509,2498591
735,alocado,111,22581,2506492
532,liberado,111,22173,2461220
425,liberado,112,22034,2467825
357,liberado,113,21997,2485768
736,alocado,113,22554,2548704
399,liberado,113,22489,2541360
678,liberado,114,22403,2553962
96,liberado,114,22541,2569739
389,liberado,114,23066,2629589
358,liberado,114,23219,2646978
737,alocado,113,23686,2676533
360,liberado,113,23145,2615413
464,liberado,113,23698,2677880
361,liberado,113,23909,2701735
710,liberado,113,23926,2703669
738,alocado,113,24287,2744462
739,alocado,113,23894,2700068
740,alocado,113,23736,2682184
741,alocado,113,23219,2623782
100,liberado,113,22914,2589345
365,liberado,112,23552,2637824
377,liberado,112,23688,2653161
742,alocado,112,23840,2670111
127,liberado,112,23799,2665546
378,liberado,111,24406,2709076
390,liberado,111,24936,2767912
743,alocado,111,25120,2788389
744,alocado,111,24818,2754860
745,alocado,111,24579,2728330
746,alocado,111,24396,2708053
393,liberado,111,24328,2700512
747,alocado,111,24341,2701899
556,liberado,111,23847,2647039
748,alocado,111,24196,2685763
394,liberado,111,24190,2685143
749,alocado,111,24565,2726716
395,liberado,111,24346,2702468
750,alocado,111,24531,2723030
751,alocado,111,24243,2691059
752,alocado,111,24004,2664489
753,alocado,111,23515,2610184
754,alocado,111,23444,2602392
660,liberado,111,22923,2544453
400,liberado,112,22984,2574297
755,alocado,112,23011,2577271
570,liberado,112,22444,2513821
672,liberado,112,22670,2539113
756,alocado,112,23035,2579999
757,alocado,112,22927,2567920
758,alocado,112,22815,2555374
759,alocado,112,22403,2509168
89,liberado,112,22223,2489009
760,alocado,112,22776,2551019
592,liberado,112,22678,2539942
761,alocado,112,22867,2561133
762,alocado,112,22466,2516201
401,liberado,112,22348,2503075
405,liberado,112,22828,2556784
763,alocado,112,22842,2558355
764,alocado,112,22344,2502544
765,alocado,112,22300,2497691
766,alocado,112,22139,2479668
767,alocado,112,21785,2439921
679,liberado,112,21551,2413823
33,liberado,112,21880,2450656
768,alocado,111,22343,2480174
91,liberado,111,22140,2457650
769,alocado,111,22630,2511988
770,alocado,111,22610,2509815
742,liberado,111,22247,2469440
771,alocado,111,22288,2474005
406,liberado,111,22176,2461601
772,alocado,111,22304,2475802
424,liberado,111,22105,2453751
773,alocado,111,22263,2471258
774,alocado,111,22064,2449176
775,alocado,111,21941,2435555
776,alocado,111,21744,2413596
408,liberado,111,21565,2393723
777,alocado,111,21989,2440820
778,alocado,111,21806,2420557
779,alocado,111,21799,2419743
780,alocado,111,21558,2392973
410,liberado,111,20996,2330632
418,liberado,111,21198,2353066
781,alocado,111,21425,2378248
745,liberado,111,21074,2339236
782,alocado,111,21256,2359513
783,alocado,111,20868,2316383
784,alocado,111,20364,2260426
455,liberado,111,20173,2239261
465,liberado,111,20535,2279433
785,alocado,112,20749,2323895
108,liberado,112,20734,2322235
729,liberado,112,20856,2335931
419,liberado,112,20938,2345130
786,alocado,111,21582,2395651
751,liberado,111,21500,2386571
787,alocado,112,21545,2413141
420,liberado,112,21010,2353194
421,liberado,111,21523,2389078
430,liberado,111,21814,2421358
431,liberado,111,22129,2456367
788,alocado,110,22402,2464283
789,alocado,110,22293,2452280
790,alocado,110,22136,2434985
762,liberado,110,21794,2397361
788,liberado,110,21913,2410487
432,liberado,110,22022,2422490
444,liberado,110,22299,2452953
791,alocado,110,22474,2472174
792,alocado,110,22381,2461992
445,liberado,110,22016,2421766
793,alocado,110,22408,2464880
446,liberado,110,21843,2402745
794,alocado,109,22272,2427715
795,alocado,109,22053,2403811
796,alocado,109,22003,2398363
797,alocado,109,21939,2391357
798,alocado,109,21682,2363366
799,alocado,109,21301,2321855
781,liberado,109,21100,2299955
480,liberado,109,21458,2338967
800,alocado,110,21573,2373127
801,alocado,110,21272,2339950
559,liberado,110,20981,2307932
447,liberado,109,21294,2321137
802,alocado,109,21344,2326542
481,liberado,109,21077,2297431
803,alocado,109,21160,2306517
804,alocado,109,20858,2273611
574,liberado,109,20712,2257624
805,alocado,110,20545,2260008
806,alocado,110,20276,2230403
807,alocado,110,19819,2180168
808,alocado,110,19575,2153335
809,alocado,110,19379,2131740
810,alocado,110,19345,2128008
811,alocado,110,18799,2067973
763,liberado,110,18665,2053210
812,alocado,110,19172,2109021
813,alocado,110,19097,2100767
453,liberado,110,18798,2067848
814,alocado,110,19178,2109652
454,liberado,110,19104,2101507
516,liberado,110,19290,2121934
815,alocado,111,19307,2143157
456,liberado,111,18966,2105299
457,liberado,111,19028,2112108
466,liberado,111,19204,2131656
816,alocado,111,19350,2147912
458,liberado,111,19260,2137918
461,liberado,111,19336,2146361
743,liberado,111,19628,2178759
817,alocado,112,19752,2212288
462,liberado,112,19538,2188356
692,liberado,112,19609,2196263
818,alocado,112,19939,2233198
819,alocado,112,19483,2182102
811,liberado,112,19361,2168484
820,alocado,112,19493,2183247
821,alocado,112,19380,2170562
664,liberado,112,18850,2111304
463,liberado,112,19350,2167298
822,alocado,112,19488,2182761
823,alocado,112,19180,2148234
824,alocado,112,18625,2086080
825,alocado,112,18057,2022414
826,alocado,112,17891,2003846
467,liberado,112,17596,1970777
468,liberado,112,17669,1979020
827,alocado,112,18138,2031546
542,liberado,112,17869,2001369
828,alocado,112,18223,2040982
469,liberado,112,17906,2005564
829,alocado,112,17945,2009927
830,alocado,112,17853,1999641
831,alocado,112,17653,1977184
832,alocado,112,17371,1945634
833,alocado,112,17227,1929501
567,liberado,112,16649,1864763
834,alocado,113,16986,1919481
473,liberado,113,16942,1914482
482,liberado,113,17071,1929033
649,liberado,113,17170,1940258
485,liberado,114,17467,1991250
835,alocado,114,17803,2029594
486,liberado,114,17316,1974087
487,liberado,114,17465,1991106
488,liberado,114,17646,2011737
836,alocado,114,17869,2037094
629,liberado,114,17434,1987502
837,alocado,114,17896,2040241
489,liberado,114,17616,2008262
571,liberado,114,17698,2017593
613,liberado,114,18015,2053771
838,alocado,114,18197,2074530
490,liberado,114,17846,2034520
491,liberado,114,18078,2060905
492,liberado,114,18479,2106641
587,liberado,114,18741,2136572
494,liberado,114,19224,2191616
14,liberado,114,19321,2202674
495,liberado,114,19376,2208922
839,alocado,114,19388,2210317
840,alocado,114,19091,2176389
841,alocado,114,18751,2137706
842,alocado,114,18199,2074699
843,alocado,114,18194,2074205
844,alocado,114,18035,2056003
845,alocado,114,17651,2012304
496,liberado,114,17421,1986079
497,liberado,114,17510,1996168
522,liberado,114,17916,2042493
813,liberado,115,17979,2067585
846,alocado,115,18265,2100504
847,alocado,115,18002,2070265
848,alocado,115,17742,2040400
849,alocado,115,17495,2011964
850,alocado,115,17404,2001567
851,alocado,115,17069,1962961
852,alocado,115,16994,1954333
499,liberado,115,16671,1917212
9,liberado,114,17316,1974113
853,alocado,114,17751,2023723
854,alocado,114,17697,2017496
500,liberado,114,17491,1994035
855,alocado,114,17849,2034875
856,alocado,114,17450,1989349
501,liberado,114,17133,1953167
857,alocado,115,16984,1953182
816,liberado,115,16550,1903333
858,alocado,116,16494,1913327
502,liberado,116,16398,1902207
859,alocado,116,16510,1915206
860,alocado,116,16085,1865930
503,liberado,116,15971,1852639
861,alocado,115,16172,1859796
783,liberado,115,15641,1798823
505,liberado,115,16128,1854780
862,alocado,115,16378,1883470
863,alocado,115,16100,1851550
864,alocado,115,16030,1843526
865,alocado,115,15637,1798311
506,liberado,115,15565,1790085
17,liberado,115,15878,1826034
866,alocado,115,16018,1842183
867,alocado,115,16014,1841659
868,alocado,115,15904,1828965
508,liberado,115,15502,1782785
869,alocado,115,15758,1812199
509,liberado,115,15560,1789459
740,liberado,115,15735,1809525
682,liberado,115,16242,1867927
510,liberado,115,16473,1894439
870,alocado,114,16889,1925347
686,liberado,114,16635,1896485
511,liberado,113,16903,1910103
871,alocado,113,16937,1913951
872,alocado,113,16527,1867566
861,liberado,113,16404,1853700
873,alocado,113,16944,1914673
640,liberado,113,16654,1881907
874,alocado,113,16860,1905248
875,alocado,113,16830,1901874
566,liberado,113,16561,1871462
876,alocado,113,16939,1914214
512,liberado,113,16842,1903251
877,alocado,113,16918,1911807
513,liberado,113,16685,1885476
525,liberado,113,17113,1933866
878,alocado,113,17369,1962770
517,liberado,113,16990,1919956
519,liberado,113,17377,1963641
814,liberado,113,17799,2011321
879,alocado,113,17871,2019466
880,alocado,113,17751,2005938
520,liberado,113,17656,1995221
881,alocado,113,17936,2026788
521,liberado,113,17438,1970507
655,liberado,112,17845,1998731
601,liberado,113,17823,2014009
523,liberado,113,18219,2058758
524,liberado,113,18581,2099749
526,liberado,113,19024,2149715
882,alocado,112,19597,2194953
687,liberado,112,19531,2187544
883,alocado,113,19359,2187659
527,liberado,113,18873,2132662
884,alocado,113,19054,2153102
720,liberado,113,18893,2134934
528,liberado,114,19219,2191016
529,liberado,114,19771,2253987
885,alocado,114,19991,2278978
886,alocado,114,19712,2247270
809,liberado,114,19354,2206386
887,alocado,114,19387,2210118
834,liberado,114,19129,2180736
